seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr2	119981232	119981336	105	*	X26325	55240	119981384	120023227	41844	+	47	upstream	47	STEAP3
chr2	119981352	119981456	105	*	X26326	55240	119981384	120023227	41844	+	0	overlapStart	0	STEAP3
chr2	120123504	120123638	135	*	X26328	1622	120124504	120130122	5619	+	865	upstream	865	DBI
chr2	120124179	120124298	120	*	X26329	1622	120124504	120130122	5619	+	205	upstream	205	DBI
chr2	120124179	120124298	120	*	X26329	130355	120060020	120124404	64385	-	0	inside	105	C2orf76
chr2	120124896	120125000	105	*	X26330	130355	120060020	120124404	64385	-	491	upstream	491	C2orf76
chr2	120125211	120125300	90	*	X26331	130355	120060020	120124404	64385	-	806	upstream	806	C2orf76
chr2	120436449	120436628	180	*	X26334	80775	120436743	120481191	44449	+	114	upstream	114	TMEM177
chr2	120980989	120981108	120	*	X26336	79134	120975047	120980984	5938	-	4	upstream	4	TMEM185B
chr2	121101720	121101839	120	*	X26340	3625	121103719	121109383	5665	+	1879	upstream	1879	INHBB
chr2	121102275	121102419	145	*	X26341	3625	121103719	121109383	5665	+	1299	upstream	1299	INHBB
chr2	121102473	121102556	84	*	X26342	3625	121103719	121109383	5665	+	1162	upstream	1162	INHBB
chr2	122287609	122287878	270	*	X26366	100151683	122288456	122288585	130	+	577	upstream	577	RNU4ATAC
chr2	122288113	122288202	90	*	X26367	100151683	122288456	122288585	130	+	253	upstream	253	RNU4ATAC
chr2	122406648	122406872	225	*	X26368	254128	122407230	122486136	78907	+	357	upstream	357	NIFK-AS1
chr2	122406648	122406872	225	*	X26368	23332	122095352	122407052	311701	-	0	inside	179	CLASP1
chr2	122407938	122408042	105	*	X26369	23332	122095352	122407052	311701	-	885	upstream	885	CLASP1
chr2	122494531	122494920	390	*	X26370	84365	122484521	122494503	9983	-	27	upstream	27	NIFK
chr2	122495701	122495704	4	*	X26371	84365	122484521	122494503	9983	-	1197	upstream	1197	NIFK
chr2	122512920	122513039	120	*	X26372	7247	122513121	122525428	12308	+	81	upstream	81	TSN
chr2	122513355	122513474	120	*	X26373	7247	122513121	122525428	12308	+	0	inside	233	TSN
chr2	127976753	127977487	735	*	X26400	339761	127941412	127977654	36243	-	0	inside	166	CYP27C1
chr2	128403243	128403276	34	*	X26418	2840	128403439	128410213	6775	+	162	upstream	162	GPR17
chr2	128615349	128615468	120	*	X26424	5433	128603840	128615729	11890	-	0	inside	260	POLR2D
chr2	128615746	128615865	120	*	X26425	5433	128603840	128615729	11890	-	16	upstream	16	POLR2D
chr2	128643522	128643574	53	*	X26428	83607	128619207	128643514	24308	-	7	upstream	7	AMMECR1L
chr2	128785138	128785362	225	*	X26430	79595	128698791	128785633	86843	-	0	inside	270	SAP130
chr2	128785393	128785497	105	*	X26431	79595	128698791	128785633	86843	-	0	inside	135	SAP130
chr2	128847988	128848107	120	*	X26432	56886	128848754	128953249	104496	+	646	upstream	646	UGGT1
chr2	130939341	130939475	135	*	X26459	80097	130939501	130948300	8800	+	25	upstream	25	MZT2B
chr2	131099297	131099365	69	*	X26464	92856	131100489	131104197	3709	+	1123	upstream	1123	IMP4
chr2	131099401	131099431	31	*	X26465	92856	131100489	131104197	3709	+	1057	upstream	1057	IMP4
chr2	131111595	131111684	90	*	X26468	26469	131113580	131132982	19403	+	1895	upstream	1895	PTPN18
chr2	132250320	132250531	212	*	X26486	150776	132250386	132279149	28764	+	0	overlapStart	0	SMPD4BP
chr2	132250320	132250531	212	*	X26486	100616378	132248733	132248809	77	-	1510	upstream	1510	MIR4784
chr2	132250320	132250531	212	*	X26486	653784	132241533	132250064	8532	-	255	upstream	255	MZT2A
chr2	132251355	132251474	120	*	X26487	653784	132241533	132250064	8532	-	1290	upstream	1290	MZT2A
chr2	132559661	132559780	120	*	X26492	408029	132552534	132559234	6701	-	426	upstream	426	CDRT15P3
chr2	133173983	133174117	135	*	X26500	2863	133174147	133404169	230023	+	29	upstream	29	GPR39
chr2	133428775	133428894	120	*	X26503	116372	133402337	133429070	26734	-	0	inside	175	LYPD1
chr2	133429030	133429164	135	*	X26504	116372	133402337	133429070	26734	-	0	overlapStart	0	LYPD1
chr2	134326116	134326142	27	*	X26513	344148	133429372	134326031	896660	-	84	upstream	84	NCKAP5
chr2	135675797	135675886	90	*	X26516	905	135676392	135716915	40524	+	505	upstream	505	CCNT2
chr2	135675797	135675886	90	*	X26516	100129961	135624203	135676176	51974	-	0	inside	289	CCNT2-AS1
chr2	135676060	135676071	12	*	X26517	905	135676392	135716915	40524	+	320	upstream	320	CCNT2
chr2	135676060	135676071	12	*	X26517	100129961	135624203	135676176	51974	-	0	inside	104	CCNT2-AS1
chr2	135809760	135809894	135	*	X26518	22930	135809835	135933964	124130	+	0	overlapStart	0	RAB3GAP1
chr2	135810101	135810250	150	*	X26519	22930	135809835	135933964	124130	+	0	inside	265	RAB3GAP1
chr2	136289025	136289244	220	*	X26520	23518	136289083	136482839	193757	+	0	overlapStart	0	R3HDM1
chr2	136289025	136289244	220	*	X26520	84083	135957574	136288806	331233	-	218	upstream	218	ZRANB3
chr2	136743045	136743134	90	*	X26523	1615	136664254	136743222	78969	-	0	inside	87	DARS1
chr2	136875344	136875444	101	*	X26529	7852	136871919	136875725	3807	-	0	inside	280	CXCR4
chr2	136875774	136875938	165	*	X26530	7852	136871919	136875725	3807	-	48	upstream	48	CXCR4
chr2	139259386	139259763	378	*	X26531	339745	139259350	139330805	71456	+	0	inside	35	SPOPL
chr2	139537934	139537963	30	*	X26533	11249	139426727	139537811	111085	-	122	upstream	122	NXPH2
chr2	145089930	145090091	162	*	X26539	79712	144703581	145090083	386503	-	0	overlapStart	0	GTDC1
chr2	145090194	145090304	111	*	X26540	79712	144703581	145090083	386503	-	110	upstream	110	GTDC1
chr2	145275310	145275684	375	*	X26549	100303491	145277181	145278465	1285	+	1496	upstream	1496	ZEB2-AS1
chr2	145276750	145276803	54	*	X26550	100303491	145277181	145278465	1285	+	377	upstream	377	ZEB2-AS1
chr2	145277920	145277978	59	*	X26551	9839	145141942	145277958	136017	-	0	overlapStart	0	ZEB2
chr2	148601797	148601901	105	*	X26557	92	148602086	148688393	86308	+	184	upstream	184	ACVR2A
chr2	148778254	148778489	236	*	X26559	55777	148778580	149271044	492465	+	90	upstream	90	MBD5
chr2	148778562	148778673	112	*	X26560	55777	148778580	149271044	492465	+	0	overlapStart	0	MBD5
chr2	148778734	148778943	210	*	X26561	55777	148778580	149271044	492465	+	0	inside	153	MBD5
chr2	148778734	148778943	210	*	X26561	5000	148687966	148779173	91208	-	0	inside	229	ORC4
chr2	148779336	148779470	135	*	X26562	5000	148687966	148779173	91208	-	162	upstream	162	ORC4
chr2	149400844	149400909	66	*	X26564	26122	149402560	149545136	142577	+	1650	upstream	1650	EPC2
chr2	149402200	149402559	360	*	X26565	26122	149402560	149545136	142577	+	0	upstream	0	EPC2
chr2	149402695	149402799	105	*	X26566	26122	149402560	149545136	142577	+	0	inside	134	EPC2
chr2	149632713	149632862	150	*	X26567	3800	149632792	149883273	250482	+	0	overlapStart	0	KIF5C
chr2	149632908	149633027	120	*	X26568	3800	149632792	149883273	250482	+	0	inside	115	KIF5C
chr2	149633053	149633187	135	*	X26569	3800	149632792	149883273	250482	+	0	inside	260	KIF5C
chr2	149894804	149894855	52	*	X26571	130576	149894981	150071772	176792	+	125	upstream	125	LYPD6B
chr2	150186093	150186212	120	*	X26573	130574	150186499	150330659	144161	+	286	upstream	286	LYPD6
chr2	152266269	152266403	135	*	X26577	55183	152266397	152364527	98131	+	0	overlapStart	0	RIF1
chr2	152266520	152266639	120	*	X26578	55183	152266397	152364527	98131	+	0	inside	122	RIF1
chr2	152955299	152955673	375	*	X26581	785	152689286	152955593	266308	-	0	overlapStart	0	CACNB4
chr2	152955719	152955778	60	*	X26582	785	152689286	152955593	266308	-	125	upstream	125	CACNB4
chr2	152955809	152955928	120	*	X26583	785	152689286	152955593	266308	-	215	upstream	215	CACNB4
chr2	153033005	153033124	120	*	X26586	10254	152973315	153032506	59192	-	498	upstream	498	STAM2
chr2	153191147	153191281	135	*	X26587	114793	153191751	153506348	314598	+	469	upstream	469	FMNL2
chr2	153573407	153573489	83	*	X26588	151188	153574407	153617767	43361	+	917	upstream	917	ARL6IP6
chr2	153574111	153574275	165	*	X26589	151188	153574407	153617767	43361	+	131	upstream	131	ARL6IP6
chr2	153574111	153574275	165	*	X26589	55660	153508107	153573975	65869	-	135	upstream	135	PRPF40A
chr2	153574411	153574665	255	*	X26590	151188	153574407	153617767	43361	+	0	inside	3	ARL6IP6
chr2	153574411	153574665	255	*	X26590	55660	153508107	153573975	65869	-	435	upstream	435	PRPF40A
chr2	154335321	154335425	105	*	X26591	56475	154333852	154335322	1471	-	0	overlapStart	0	RPRM
chr2	154728372	154728506	135	*	X26592	114805	154728426	155310489	582064	+	0	overlapStart	0	GALNT13
chr2	155554741	155554875	135	*	X26595	3760	155555093	155714864	159772	+	217	upstream	217	KCNJ3
chr2	157189068	157189157	90	*	X26599	4929	157180944	157189287	8344	-	0	inside	129	NR4A2
chr2	157191018	157191167	150	*	X26600	4929	157180944	157189287	8344	-	1730	upstream	1730	NR4A2
chr2	157191183	157191332	150	*	X26601	4929	157180944	157189287	8344	-	1895	upstream	1895	NR4A2
chr2	157291424	157291558	135	*	X26605	2820	157291965	157470247	178283	+	406	upstream	406	GPD2
chr2	158485259	158485348	90	*	X26614	130399	158383279	158485399	102121	-	0	inside	50	ACVR1C
chr2	158731849	158732103	255	*	X26617	90	158592958	158732374	139417	-	0	inside	270	ACVR1
chr2	158732599	158732688	90	*	X26618	90	158592958	158732374	139417	-	224	upstream	224	ACVR1
chr2	158732701	158732820	120	*	X26619	90	158592958	158732374	139417	-	326	upstream	326	ACVR1
chr2	159313422	159313676	255	*	X26620	8502	159313476	159537940	224465	+	0	overlapStart	0	PKP4
chr2	159313422	159313676	255	*	X26620	130940	159027869	159313265	285397	-	156	upstream	156	CCDC148
chr2	159313724	159313948	225	*	X26621	8502	159313476	159537940	224465	+	0	inside	247	PKP4
chr2	159313724	159313948	225	*	X26621	130940	159027869	159313265	285397	-	458	upstream	458	CCDC148
chr2	159314164	159314253	90	*	X26622	130940	159027869	159313265	285397	-	898	upstream	898	CCDC148
chr2	160143156	160143275	120	*	X26628	151525	160092304	160143236	50933	-	0	overlapStart	0	WDSUB1
chr2	160568528	160568634	107	*	X26632	64844	160569010	160625084	56075	+	375	upstream	375	MARCHF7
chr2	160569460	160569549	90	*	X26633	29994	160175490	160568946	393457	-	513	upstream	513	BAZ2B
chr2	160654691	160654855	165	*	X26636	9936	160625139	160654766	29628	-	0	overlapStart	0	CD302
chr2	160919883	160920010	128	*	X26638	22925	160797260	160919126	121867	-	756	upstream	756	PLA2R1
chr2	161264811	161264960	150	*	X26642	100616364	161264321	161264393	73	-	417	upstream	417	MIR4785
chr2	161350060	161350089	30	*	X26644	5937	161128662	161350318	221657	-	0	inside	228	RBMS1
chr2	161350361	161350802	442	*	X26645	5937	161128662	161350318	221657	-	42	upstream	42	RBMS1
chr2	162270732	162270766	35	*	X26651	10716	162272620	162281573	8954	+	1853	upstream	1853	TBR1
chr2	163175266	163175385	120	*	X26653	64135	163123589	163175218	51630	-	47	upstream	47	IFIH1
chr2	163200479	163200688	210	*	X26654	25801	163200583	163219148	18566	+	0	overlapStart	0	GCA
chr2	164592745	164592939	195	*	X26658	55137	164464118	164592513	128396	-	231	upstream	231	FIGN
chr2	164593015	164593241	227	*	X26659	55137	164464118	164592513	128396	-	501	upstream	501	FIGN
chr2	164593737	164593743	7	*	X26660	55137	164464118	164592513	128396	-	1223	upstream	1223	FIGN
chr2	165477989	165478153	165	*	X26661	2888	165349323	165478360	129038	-	0	inside	206	GRB14
chr2	165698568	165698672	105	*	X26664	22837	165541258	165698678	157421	-	0	inside	5	COBLL1
chr2	166810373	166810657	285	*	X26665	79809	166713986	166810348	96363	-	24	upstream	24	TTC21B
chr2	167232476	167232595	120	*	X26666	6335	167051697	167232497	180801	-	0	overlapStart	0	SCN9A
chr2	169312238	169312357	120	*	X26671	253782	169312759	169631644	318886	+	401	upstream	401	CERS6
chr2	169746590	169746724	135	*	X26673	57405	169727401	169746944	19544	-	0	inside	219	SPC25
chr2	170219012	170219116	105	*	X26674	4036	169983619	170219122	235504	-	0	inside	5	LRP2
chr2	170220813	170221007	195	*	X26675	4036	169983619	170219122	235504	-	1690	upstream	1690	LRP2
chr2	170550461	170550565	105	*	X26676	100526832	170550964	170608396	57433	+	398	upstream	398	PHOSPHO2-KLHL23
chr2	170550461	170550565	105	*	X26676	493911	170550964	170558218	7255	+	398	upstream	398	PHOSPHO2
chr2	170683821	170684015	195	*	X26677	130507	170684018	170940639	256622	+	2	upstream	2	UBR3
chr2	171571485	171571574	90	*	X26681	389058	171571857	171574498	2642	+	282	upstream	282	SP5
chr2	171571485	171571574	90	*	X26681	440925	171568949	171571077	2129	-	407	upstream	407	LINC01124
chr2	171571875	171571994	120	*	X26682	389058	171571857	171574498	2642	+	0	inside	17	SP5
chr2	171571875	171571994	120	*	X26682	440925	171568949	171571077	2129	-	797	upstream	797	LINC01124
chr2	171627060	171627194	135	*	X26683	100505695	171627604	171634757	7154	+	409	upstream	409	NA
chr2	171627300	171627340	41	*	X26684	100505695	171627604	171634757	7154	+	263	upstream	263	NA
chr2	171627507	171627536	30	*	X26685	100505695	171627604	171634757	7154	+	67	upstream	67	NA
chr2	171672998	171673117	120	*	X26687	2571	171673200	171717659	44460	+	82	upstream	82	GAD1
chr2	171673242	171673376	135	*	X26688	2571	171673200	171717659	44460	+	0	inside	41	GAD1
chr2	172750448	172750537	90	*	X26699	8604	172639915	172750816	110902	-	0	inside	278	SLC25A12
chr2	172948986	172949075	90	*	X26701	1745	172950208	172954401	4194	+	1132	upstream	1132	DLX1
chr2	172949376	172949525	150	*	X26702	1745	172950208	172954401	4194	+	682	upstream	682	DLX1
chr2	172949856	172949975	120	*	X26703	1745	172950208	172954401	4194	+	232	upstream	232	DLX1
chr2	172967526	172967645	120	*	X26710	1746	172964166	172967478	3313	-	47	upstream	47	DLX2
chr2	173292216	173292335	120	*	X26712	3655	173292082	173371181	79100	+	0	inside	133	ITGA6
chr2	173292351	173292455	105	*	X26713	3655	173292082	173371181	79100	+	0	inside	268	ITGA6
chr2	173599971	173599999	29	*	X26718	11069	173600525	173917620	317096	+	525	upstream	525	RAPGEF4
chr2	173601159	173601191	33	*	X26719	91149	173587918	173600934	13017	-	224	upstream	224	RAPGEF4-AS1
chr2	174830013	174830147	135	*	X26726	6670	174771187	174830430	59244	-	0	inside	282	SP3
chr2	175190922	175191071	150	*	X26732	285084	175190755	175195370	4616	+	0	inside	166	LINC01305
chr2	175197807	175197911	105	*	X26738	100131390	175199821	175202268	2448	+	1909	upstream	1909	SP9
chr2	175351624	175351962	339	*	X26741	151556	175296300	175351816	55517	-	0	overlapStart	0	GPR155
chr2	175352016	175352028	13	*	X26742	151556	175296300	175351816	55517	-	199	upstream	199	GPR155
chr2	175352451	175352555	105	*	X26743	151556	175296300	175351816	55517	-	634	upstream	634	GPR155
chr2	175547289	175547378	90	*	X26745	7456	175424302	175547627	123326	-	0	inside	248	WIPF1
chr2	176033449	176033568	120	*	X26748	100126350	176032361	176032437	77	-	1011	upstream	1011	MIR933
chr2	176033449	176033568	120	*	X26748	1386	175936978	176032934	95957	-	514	upstream	514	ATF2
chr2	176957354	176957389	36	*	X26754	3239	176957532	176960666	3135	+	142	upstream	142	HOXD13
chr2	176962989	176963153	165	*	X26756	3238	176964530	176965488	959	+	1376	upstream	1376	HOXD12
chr2	176968783	176968819	37	*	X26757	3237	176969250	176974316	5067	+	430	upstream	430	HOXD11
chr2	176969420	176969588	169	*	X26758	3237	176969250	176974316	5067	+	0	inside	169	HOXD11
chr2	176994519	176994638	120	*	X26761	3234	176994422	176997423	3002	+	0	inside	96	HOXD8
chr2	177002154	177002273	120	*	X26764	100506783	176999569	177001826	2258	-	327	upstream	327	HOXD-AS2
chr2	177052953	177053087	135	*	X26768	3231	177053307	177055635	2329	+	219	upstream	219	HOXD1
chr2	178077691	178077840	150	*	X26770	220988	178077422	178088685	11264	+	0	inside	268	HNRNPA3
chr2	178257853	178257957	105	*	X26775	100130691	178148242	178257419	109178	-	433	upstream	433	LOC100130691
chr2	178257853	178257957	105	*	X26775	4780	178095031	178257419	162389	-	433	upstream	433	NFE2L2
chr2	179058220	179058339	120	*	X26777	114880	179059208	179264160	204953	+	868	upstream	868	OSBPL6
chr2	179343294	179343383	90	*	X26780	51661	179328391	179343355	14965	-	0	overlapStart	0	FKBP7
chr2	179343294	179343383	90	*	X26780	65977	179345199	179369782	24584	+	1815	upstream	1815	PLEKHA3
chr2	179345491	179345595	105	*	X26781	65977	179345199	179369782	24584	+	0	inside	291	PLEKHA3
chr2	180726160	180726184	25	*	X26784	100302172	180725563	180725635	73	-	524	upstream	524	MIR1258
chr2	180726160	180726184	25	*	X26784	151126	180306711	180726232	419522	-	0	inside	47	ZNF385B
chr2	181844510	181844599	90	*	X26785	10477	181845112	181928150	83039	+	512	upstream	512	UBE2E3
chr2	181845380	181845484	105	*	X26786	10477	181845112	181928150	83039	+	0	inside	267	UBE2E3
chr2	182545312	182545472	161	*	X26793	375298	182401401	182545392	143992	-	0	overlapStart	0	CERKL
chr2	182545312	182545472	161	*	X26793	4760	182540833	182545392	4560	-	0	overlapStart	0	NEUROD1
chr2	182756337	182756441	105	*	X26794	6744	182756472	182795464	38993	+	30	upstream	30	ITPRID2
chr2	182756531	182756651	121	*	X26795	6744	182756472	182795464	38993	+	0	inside	58	ITPRID2
chr2	183580523	183580702	180	*	X26797	54431	183580768	183644750	63983	+	65	upstream	65	DNAJC10
chr2	183732029	183732208	180	*	X26799	2487	183698005	183731498	33494	-	530	upstream	530	FRZB
chr2	185462302	185462336	35	*	X26805	91752	185463093	185804214	341122	+	756	upstream	756	ZNF804A
chr2	185462697	185462801	105	*	X26806	91752	185463093	185804214	341122	+	291	upstream	291	ZNF804A
chr2	187351128	187351232	105	*	X26810	55854	187350885	187374087	23203	+	0	inside	242	ZC3H15
chr2	187454398	187454517	120	*	X26812	3685	187454790	187545629	90840	+	272	upstream	272	ITGAV
chr2	187558637	187558771	135	*	X26814	165215	187558789	187628512	69724	+	17	upstream	17	FAM171B
chr2	187713631	187713765	135	*	X26816	151112	187692207	187713897	21691	-	0	inside	131	ZSWIM2
chr2	189156275	189156394	120	*	X26818	51454	189156396	189460652	304257	+	1	upstream	1	GULP1
chr2	190306110	190306229	120	*	X26822	84128	190306159	190340264	34106	+	0	overlapStart	0	WDR75
chr2	190306320	190306439	120	*	X26823	84128	190306159	190340264	34106	+	0	inside	160	WDR75
chr2	190648681	190648815	135	*	X26827	5378	190648811	190742355	93545	+	0	overlapStart	0	PMS1
chr2	190648681	190648815	135	*	X26827	94101	190634993	190649097	14105	-	0	inside	281	ORMDL1
chr2	191273054	191273143	90	*	X26829	54842	191273081	191367041	93961	+	0	overlapStart	0	MFSD6
chr2	191273339	191273473	135	*	X26830	54842	191273081	191367041	93961	+	0	inside	257	MFSD6
chr2	191513877	191514041	165	*	X26837	4664	191513848	191557492	43645	+	0	inside	28	NAB1
chr2	191513697	191513717	21	*	X26838	4664	191513848	191557492	43645	+	130	upstream	130	NAB1
chr2	191745298	191745343	46	*	X26841	2744	191745547	191830270	84724	+	203	upstream	203	GLS
chr2	192542620	192542904	285	*	X26853	64859	192542798	192553248	10451	+	0	overlapStart	0	NABP1
chr2	196521387	196521506	120	*	X26859	57181	196521532	196602426	80895	+	25	upstream	25	SLC39A10
chr2	197457826	197457915	90	*	X26865	57520	197063977	197457335	393359	-	490	upstream	490	HECW2
chr2	197458741	197458839	99	*	X26866	57520	197063977	197457335	393359	-	1405	upstream	1405	HECW2
chr2	198175396	198175500	105	*	X26872	91526	197831741	198175521	343781	-	0	inside	20	ANKRD44
chr2	198364519	198364696	178	*	X26873	100529241	198364721	198418423	53703	+	24	upstream	24	HSPE1-MOB4
chr2	198364519	198364696	178	*	X26873	3336	198364721	198368187	3467	+	24	upstream	24	HSPE1
chr2	198365213	198365362	150	*	X26874	3329	198351308	198364998	13691	-	214	upstream	214	HSPD1
chr2	198569960	198569986	27	*	X26876	92935	198570028	198573114	3087	+	41	upstream	41	MARS2
chr2	198570025	198570079	55	*	X26877	92935	198570028	198573114	3087	+	0	overlapStart	0	MARS2
chr2	200335951	200336100	150	*	X26885	23314	200134223	200335989	201767	-	0	overlapStart	0	SATB2
chr2	200818749	200818853	105	*	X26887	79568	200820040	200828847	8808	+	1186	upstream	1186	MAIP1
chr2	201374699	201374803	105	*	X26893	130535	201353684	201374792	21109	-	0	overlapStart	0	KCTD18
chr2	201676567	201676671	105	*	X26895	9689	201676269	201688569	12301	+	0	inside	297	BZW1
chr2	201729492	201729611	120	*	X26900	1195	201717732	201729467	11736	-	24	upstream	24	CLK1
chr2	201936008	201936097	90	*	X26901	4709	201936462	201950473	14012	+	364	upstream	364	NDUFB3
chr2	201936008	201936097	90	*	X26901	285172	201838441	201936392	97952	-	0	inside	294	FAM126B
